wavelength,n
0.264429,1.83644794513
0.265039,1.85453104102
0.26565,1.87451704049
0.266262,1.89657058598
0.266876,1.92084822947
0.267491,1.94749391887
0.268108,1.97663753397
0.268726,2.00838470475
0.269346,2.04282133706
0.269967,2.08000271085
0.270589,2.11995653812
0.271213,2.16267575006
0.271838,2.20812067138
0.272464,2.25621343536
0.273093,2.30684154252
0.273722,2.35985403264
0.274353,2.41506767241
0.274986,2.47226751348
0.275619,2.53121732356
0.276255,2.59166747837
0.276892,2.65337436612
0.27753,2.71612025813
0.27817,2.77974065915
0.278811,2.84416190995
0.279454,2.90942590468
0.280098,2.97573135758
0.280744,3.04344489126
0.281391,3.1131044141
0.282039,3.18539328085
0.28269,3.2610814105
0.283341,3.34093657974
0.283994,3.42561248197
0.284649,3.51553114151
0.285305,3.61077266375
0.285963,3.71100035091
0.286622,3.81542838919
0.287283,3.92283989301
0.287945,4.03167102021
0.288609,4.14011660007
0.289274,4.2462781183
0.289941,4.34830967348
0.29061,4.44455232784
0.291279,4.53364729432
0.291951,4.61460622212
0.292624,4.68684680634
0.293299,4.7501778848
0.293975,4.80476669747
0.294652,4.85106784755
0.295332,4.88974549067
0.296012,4.9215964687
0.296695,4.94747125353
0.297379,4.96821798958
0.298064,4.98463618209
0.298751,4.99744746169
0.29944,5.00728940088
0.30013,5.01470495792
0.300822,5.02015561922
0.301516,5.02402601956
0.302211,5.02664064847
0.302907,5.0282688353
0.303606,5.02913817681
0.304306,5.02944482032
0.305007,5.02935152138
0.30571,5.02900147663
0.306415,5.02851411623
0.307121,5.0279948657
0.307829,5.0275312942
0.308539,5.02719566294
0.30925,5.02705237389
0.309963,5.02714964646
0.310678,5.02752761341
0.311394,5.02821718135
0.312112,5.02924123368
0.312831,5.03061481861
0.313552,5.0323469692
0.314275,5.03444079382
0.315,5.03689443672
0.315726,5.03970187982
0.316453,5.04285528449
0.317183,5.04634319417
0.317914,5.05015237347
0.318647,5.05426669051
0.319382,5.05867115929
0.320118,5.06334974662
0.320856,5.06828656167
0.321595,5.07346461678
0.322337,5.07886856054
0.32308,5.0844863226
0.323825,5.09030187857
0.324571,5.09630400375
0.325319,5.10248385221
0.326069,5.10883112068
0.326821,5.11533850608
0.327574,5.12200096964
0.328329,5.12881454348
0.329086,5.13577793381
0.329845,5.14289043312
0.330605,5.15015441103
0.331367,5.15757555885
0.332131,5.16516013273
0.332897,5.17291820759
0.333664,5.18086098743
0.334434,5.18900736248
0.335205,5.1973724845
0.335977,5.20598241322
0.336752,5.21486345093
0.337528,5.22404646663
0.338306,5.23356661381
0.339086,5.24346388509
0.339868,5.25378468778
0.340651,5.26457375558
0.341436,5.27588686855
0.342224,5.28777961688
0.343012,5.30031296277
0.343803,5.31355449301
0.344596,5.32757681903
0.34539,5.34246046922
0.346186,5.35830291704
0.346984,5.37521232617
0.347784,5.3933281896
0.348586,5.41281853711
0.34939,5.43389662602
0.350195,5.45682577935
0.351002,5.48192707196
0.351811,5.50958630958
0.352622,5.54024453286
0.353435,5.57439663736
0.35425,5.61256265702
0.355067,5.65525923196
0.355885,5.7029597603
0.356706,5.7560496503
0.357528,5.81476940921
0.358352,5.87917567232
0.359178,5.94909664179
0.360006,6.02410639716
0.360836,6.10351224971
0.361668,6.18635524257
0.362502,6.27143351628
0.363337,6.35733049072
0.364175,6.44245995377
0.365014,6.52512386376
0.365856,6.60356883541
0.366699,6.67605966125
0.367544,6.74094745483
0.368392,6.79674706582
0.369241,6.84220472701
0.370092,6.87636442695
0.370945,6.89861712257
0.3718,6.90873676768
0.372658,6.90689247578
0.373517,6.89363611822
0.374378,6.86986837018
0.375241,6.83677935316
0.376106,6.79576995783
0.376973,6.74836764004
0.377842,6.69612806846
0.378713,6.64055521721
0.379586,6.58302101692
0.380461,6.52471315451
0.381338,6.46660121409
0.382217,6.40942470191
0.383098,6.3537019121
0.383981,6.29975348398
0.384866,6.2477401957
0.385754,6.19769704961
0.386643,6.14957148692
0.387534,6.10326287924
0.388427,6.05863792752
0.389323,6.0155611562
0.39022,5.97390296807
0.39112,5.9335487455
0.392021,5.89440193575
0.392925,5.85638064341
0.393831,5.81942413115
0.394739,5.78348225861
0.395649,5.74851640974
0.396561,5.71449525336
0.397475,5.68139470723
0.398391,5.64919112017
0.39931,5.61786390119
0.40023,5.58739317744
0.401153,5.55775846073
0.402078,5.52893862763
0.403004,5.50090871604
0.403934,5.47364877691
0.404865,5.44713298072
0.405798,5.42133368373
0.406733,5.39622733385
0.407671,5.37178522271
0.408611,5.34798250721
0.409553,5.32479031881
0.410497,5.30218337877
0.411443,5.28013604621
0.412392,5.25862106614
0.413342,5.23761554744
0.414295,5.21709469483
0.41525,5.19703635084
0.416207,5.17741863737
0.417167,5.15822094788
0.418129,5.13942340854
0.419092,5.12100883429
0.420059,5.10295992638
0.421027,5.08525922455
0.421998,5.0678933785
0.42297,5.05084689379
0.423945,5.03410761633
0.424923,5.01766342947
0.425902,5.00150262024
0.426884,4.98561505557
0.427868,4.96999071236
0.428854,4.95462135384
0.429843,4.9394974811
0.430834,4.92461292482
0.431827,4.9099580971
0.432823,4.89552864955
0.43382,4.88131729261
0.43482,4.8673176741
0.435823,4.85352447015
0.436827,4.83993353161
0.437834,4.82653894372
0.438844,4.81333720478
0.439855,4.80032265141
0.440869,4.78749222582
0.441886,4.77484225571
0.442904,4.76236794854
0.443925,4.75006701923
0.444949,4.73793549599
0.445974,4.72597137513
0.447002,4.71417028537
0.448033,4.70253012487
0.449066,4.69104727411
0.450101,4.67971867154
0.451138,4.66854455528
0.452178,4.65751883497
0.453221,4.64664104875
0.454266,4.63590843858
0.455313,4.6253185568
0.456362,4.61486948281
0.457414,4.60455881374
0.458469,4.59438296765
0.459526,4.58434259891
0.460585,4.57443374519
0.461647,4.56465435158
0.462711,4.55500329946
0.463778,4.54547806733
0.464847,4.53607618404
0.465918,4.5267962863
0.466992,4.51763718724
0.468069,4.50859676118
0.469148,4.49967196534
0.47023,4.4908618543
0.471313,4.48216348742
0.4724,4.47357737898
0.473489,4.46509997314
0.47458,4.45672997422
0.475675,4.44846491042
0.476771,4.44030448635
0.47787,4.43224582266
0.478972,4.424289034
0.480076,4.41642959123
0.481183,4.40866798054
0.482292,4.40100252253
0.483404,4.39343069986
0.484518,4.38595100619
0.485635,4.37856219668
0.486754,4.37126227754
0.487876,4.36405088483
0.489001,4.35692558952
0.490128,4.34988412426
0.491258,4.34292679159
0.492391,4.33605102726
0.493526,4.32925635845
0.494664,4.32253909407
0.495804,4.31590016349
0.496947,4.30933742952
0.498092,4.30284881036
0.499241,4.2964348834
0.500391,4.29009130001
0.501545,4.28381954139
0.502701,4.27761717378
0.50386,4.27148332743
0.505022,4.26541539997
0.506186,4.25941414695
0.507353,4.25347777991
0.508522,4.24760429098
0.509694,4.24179259695
0.510869,4.2360430404
0.512047,4.23035289636
0.513227,4.22472167091
0.514411,4.21914879042
0.515596,4.21363277226
0.516785,4.20817276393
0.517976,4.20276678532
0.51917,4.19741550532
0.520367,4.19211643934
0.521567,4.18687023338
0.522769,4.18167438796
0.523974,4.17652936555
0.525182,4.17143384149
0.526393,4.16638644748
0.527606,4.16138650653
0.528822,4.1564337219
0.530042,4.15152686293
0.531263,4.14666493939
0.532488,4.14184909968
0.533716,4.13707586553
0.534946,4.13234605949
0.536179,4.12765893514
0.537415,4.12301378003
0.538654,4.11840965686
0.539896,4.11384588862
0.54114,4.10932108491
0.542388,4.10483713137
0.543638,4.10039136141
0.544891,4.09598304549
0.546147,4.09161324392
0.547406,4.08727974216
0.548668,4.08298232544
0.549933,4.07872224139
0.551201,4.07449651082
0.552471,4.07030601609
0.553745,4.0661508553
0.555022,4.06202895234
0.556301,4.0579398531
0.557583,4.05388471683
0.558869,4.0498623732
0.560157,4.04587229631
0.561448,4.04191467381
0.562743,4.03798750617
0.56404,4.0340916757
0.56534,4.03022683564
0.566643,4.02639237198
0.56795,4.02258729216
0.569259,4.0188120261
0.570571,4.01506683319
0.571887,4.01134989539
0.573205,4.00766086487
0.574526,4.00400128198
0.575851,4.00036942135
0.577178,3.99676494141
0.578509,3.99318813332
0.579842,3.98963816405
0.581179,3.98611506536
0.582519,3.98261865491
0.583862,3.97914786268
0.585207,3.97570360873
0.586557,3.97228514294
0.587909,3.96889088859
0.589264,3.9655228613
0.590622,3.96217994473
0.591984,3.95886121896
0.593349,3.95556709058
0.594716,3.95229722849
0.596087,3.94905083305
0.597461,3.94582848532
0.598839,3.94262975379
0.600219,3.93945380266
0.601603,3.93630139723
0.60299,3.93317166246
0.60438,3.93006473364
0.605773,3.9269800372
0.607169,3.9239173714
0.608569,3.92087701795
0.609972,3.9178580963
0.611378,3.91486095598
0.612787,3.91188534033
0.6142,3.90893133966
0.615616,3.90599791211
0.617035,3.903085148
0.618458,3.90019344135
0.619883,3.89732224525
0.621312,3.89447091827
0.622744,3.89164017695
0.62418,3.88882929643
0.625619,3.88603834267
0.627061,3.8832668086
0.628507,3.88051503848
0.629956,3.87778219095
0.631408,3.87506864297
0.632863,3.87237399734
0.634322,3.86969827258
0.635784,3.8670412588
0.63725,3.86440242481
0.638719,3.86178242681
0.640191,3.85918044874
0.641667,3.85659621199
0.643146,3.85403015064
0.644629,3.85148158071
0.646115,3.84895088996
0.647605,3.84643781233
0.649097,3.84394172591
0.650594,3.84146313996
0.652094,3.83900153702
0.653597,3.83655670006
0.655103,3.83412881073
0.656614,3.83171721237
0.658127,3.82932237993
0.659644,3.82694435528
0.661165,3.8245817804
0.662689,3.82223594985
0.664217,3.81990573339
0.665748,3.81759184514
0.667283,3.81529350979
0.668821,3.81301089685
0.670363,3.81074370082
0.671908,3.80849184402
0.673457,3.80625502563
0.675009,3.80403364617
0.676566,3.8018271654
0.678125,3.799636295
0.679688,3.797460194
0.681255,3.79529782947
0.682826,3.7931507509
0.6844,3.79101825486
0.685978,3.78889948623
0.687559,3.78679607815
0.689144,3.78470660671
0.690732,3.78263079361
0.692325,3.78056921853
0.693921,3.77852081954
0.69552,3.77648725401
0.697124,3.77446649138
0.698731,3.7724598186
0.700342,3.77046655351
0.701956,3.76848683095
0.703574,3.76652067445
0.705196,3.76456733244
0.706822,3.76262717139
0.708451,3.76070057897
0.710084,3.75878653695
0.711721,3.75688517292
0.713362,3.75499649016
0.715006,3.75312105018
0.716655,3.75125773124
0.718307,3.74940743748
0.719963,3.74756911368
0.721622,3.74574342812
0.723286,3.74393022379
0.724953,3.74212927375
0.726624,3.74034024508
0.728299,3.73856358359
0.729978,3.73679888178
0.731661,3.73504561373
0.733348,3.73330482861
0.735038,3.73157552309
0.736733,3.72985834436
0.738431,3.72815218016
0.740133,3.72645787595
0.741839,3.72477525511
0.743549,3.72310424199
0.745264,3.72144393835
0.746982,3.71979555086
0.748704,3.71815815012
0.750429,3.71653204694
0.752159,3.71491717007
0.753893,3.7133133602
0.755631,3.71171996145
0.757373,3.71013857608
0.759119,3.70856698435
0.760869,3.7070065741
0.762623,3.70545726618
0.764381,3.70391862232
0.766143,3.70239014706
0.767909,3.7008722422
0.769679,3.69936467816
0.771454,3.69786785734
0.773232,3.69638091547
0.775015,3.69490479255
0.776801,3.69343847384
0.778592,3.69198260617
0.780387,3.69053653485
0.782186,3.68910024386
0.783989,3.68767430206
0.785796,3.68625818124
0.787608,3.68485079259
0.789423,3.68345377053
0.791243,3.68206649615
0.793067,3.68068849762
0.794895,3.67931968278
0.796728,3.67796024117
0.798564,3.67660984222
0.800405,3.67526847009
0.80225,3.67393625232
0.8041,3.67261257996
0.805953,3.67129810935
0.807811,3.66999204662
0.809673,3.66869413153
0.81154,3.6674054504
0.813411,3.66612370288
0.815286,3.66485113846
0.817165,3.66358634002
0.819049,3.66232937618
0.820937,3.66107996408
0.82283,3.65983848884
0.824726,3.65860461049
0.826628,3.65737735006
0.828533,3.65615806354
0.830443,3.65494599378
0.832357,3.65373998321
0.834276,3.65254172499
0.836199,3.65134979852
0.838127,3.65016395504
0.840059,3.64898505099
0.841996,3.64781204315
0.843937,3.646645744
0.845882,3.6454854537
0.847832,3.64433070847
0.849787,3.64318199486
0.851746,3.64203912642
0.853709,3.64090185764
0.855677,3.6397701592
0.85765,3.63864347672
0.859627,3.63752228717
0.861608,3.63640669014
0.863595,3.63529547015
0.865585,3.63419009953
0.867581,3.63308958017
0.869581,3.63199383056
0.871585,3.63090279219
0.873594,3.6298167108
0.875608,3.62873595523
0.877627,3.62765969329
0.87965,3.62658797208
0.881678,3.62552082715
0.88371,3.6244583156
0.885747,3.62340051748
0.887789,3.6223473308
0.889836,3.62129878511
0.891887,3.6202543926
0.893943,3.61921530234
0.896004,3.61817970199
0.898069,3.61714951756
0.90014,3.61612382876
0.902215,3.61510247916
0.904294,3.61408525249
0.906379,3.61307296108
0.908469,3.61206497552
0.910563,3.6110615775
0.912662,3.61006306189
0.914766,3.60906864713
0.916874,3.6080792753
0.918988,3.6070938378
0.921107,3.60611322278
0.92323,3.60513712102
0.925358,3.60416583345
0.927491,3.60319882879
0.929629,3.60223687715
0.931772,3.60127937878
0.93392,3.60032584068
0.936073,3.59937774982
0.938231,3.5984335049
0.940394,3.59749460375
0.942562,3.59655987767
0.944735,3.59562976156
0.946913,3.59470437114
0.949095,3.59378371552
0.951283,3.592867566
0.953476,3.5919561249
0.955674,3.5910493468
0.957877,3.59014731278
0.960085,3.58924938691
0.962299,3.58835661204
0.964517,3.58746852534
0.96674,3.58658485377
0.968969,3.58570593967
0.971203,3.5848310933
0.973442,3.58396137445
0.975686,3.58309609151
0.977935,3.5822357874
0.980189,3.58137948004
0.982449,3.58052817905
0.984713,3.57968121872
0.986983,3.57883892448
0.989259,3.57800109321
0.991539,3.57716802272
0.993825,3.57633920117
0.996116,3.57551477301
0.998412,3.57469542439
1.00071,3.57388016049
1.00302,3.5730694425
1.00533,3.57226340221
1.00765,3.5714612832
1.00997,3.57066381265
1.0123,3.56987134876
1.01464,3.56908252157
1.01697,3.56829829212
1.01932,3.56751834857
1.02167,3.5667434413
1.02402,3.56597200122
1.02638,3.56520518941
1.02875,3.56444289508
1.03112,3.56368422125
1.0335,3.56293026579
1.03588,3.56218074431
1.03827,3.5614356057
1.04066,3.5606942177
1.04306,3.55995746022
1.04547,3.55922402604
1.04788,3.55849541448
1.05029,3.55777099181
1.05271,3.55705061643
1.05514,3.55633409646
1.05757,3.55562176079
1.06001,3.55491338122
1.06245,3.55420934865
1.0649,3.55350940888
1.06736,3.5528130371
1.06982,3.55212152003
1.07228,3.55143297111
1.07476,3.55074924951
1.07723,3.55006886026
1.07972,3.54939267642
1.08221,3.54872054176
1.0847,3.54805211483
1.0872,3.54738832106
1.08971,3.54672778202
1.09222,3.54607152931
1.09474,3.54541979204
1.09726,3.54477126302
1.09979,3.54412661119
1.10233,3.5434855761
1.10487,3.54284800548
1.10741,3.54221450237
1.10997,3.54158484374
1.11253,3.54095839122
1.11509,3.5403352498
1.11766,3.53971615208
1.12024,3.53910032038
1.12282,3.53848775446
1.12541,3.5378789464
1.128,3.53727349918
1.1306,3.53667143733
1.13321,3.53607258222
1.13582,3.53547691413
1.13844,3.53488492089
1.14106,3.53429625182
1.14369,3.53371081258
1.14633,3.53312794498
1.14897,3.5325490737
1.15162,3.53197300145
1.15428,3.53140013074
1.15694,3.53083073655
1.1596,3.53026409928
1.16228,3.52970041093
1.16496,3.52914014747
1.16764,3.52858321153
1.17033,3.52802883284
1.17303,3.52747765191
1.17574,3.52692962346
1.17845,3.52638403167
1.18116,3.52584226492
1.18389,3.52530260994
1.18662,3.52476656647
1.18935,3.52423310398
1.19209,3.52370264737
1.19484,3.52317499198
1.19759,3.52265041825
1.20036,3.52212813369
1.20312,3.52160903119
1.2059,3.52109255673
1.20868,3.52057924873
1.21146,3.52006862358
1.21425,3.51956073493
1.21705,3.51905524197
1.21986,3.51855292492
1.22267,3.51805291136
1.22549,3.51755599518
1.22832,3.51706114713
1.23115,3.51656925567
1.23398,3.51608013567
1.23683,3.51559332099
1.23968,3.51510919664
1.24254,3.51462764495
1.2454,3.51414861063
1.24827,3.51367191363
1.25115,3.51319807132
1.25404,3.51272682118
1.25693,3.51225786672
1.25982,3.51179141045
1.26273,3.51132698936
1.26564,3.51086524549
1.26856,3.51040619735
1.27148,3.50994914211
1.27441,3.50949501684
1.27735,3.50904325891
1.28029,3.5085930813
1.28325,3.5081461983
1.2862,3.50770142631
1.28917,3.50725835995
1.29214,3.50681804766
1.29512,3.50637990878
1.29811,3.50594403586
1.3011,3.50551073583
1.3041,3.50507938314
1.3071,3.50465019789
1.31012,3.50422359808
1.31314,3.50379916846
1.31616,3.50337683188
1.3192,3.50295659876
1.32224,3.50253835271
1.32529,3.50212253473
1.32834,3.50170882109
1.3314,3.50129717968
1.33447,3.50088799705
1.33755,3.50048023711
1.34063,3.50007505477
1.34372,3.49967230411
1.34682,3.49927097351
1.34993,3.4988719312
1.35304,3.49847470235
1.35616,3.49807986992
1.35928,3.49768696126
1.36242,3.49729623457
1.36556,3.49690739269
1.36871,3.49652042721
1.37186,3.49613547923
1.37502,3.49575227842
1.37819,3.49537165177
1.38137,3.49499229713
1.38455,3.49461546126
1.38775,3.49424004395
1.39094,3.49386676032
1.39415,3.49349536547
1.39737,3.49312599431
1.40059,3.49275856635
1.40382,3.49239242076
1.40705,3.49202882658
1.41029,3.49166662154
1.41355,3.49130618823
1.4168,3.49094809725
1.42007,3.49059136523
1.42334,3.49023663799
1.42663,3.489883908
1.42991,3.48953250917
1.43321,3.48918325981
1.43651,3.48883573282
1.43983,3.48848982585
1.44314,3.48814576146
1.44647,3.48780311023
1.44981,3.48746271642
1.45315,3.48712370989
1.4565,3.48678645461
1.45986,3.48645071528
1.46322,3.48611721124
1.46659,3.48578492586
1.46997,3.48545461743
1.47336,3.48512570956
1.47676,3.48479843224
1.48016,3.48447267361
1.48358,3.4841493685
1.487,3.48382688246
1.49042,3.48350610727
1.49386,3.48318713621
1.4973,3.48286957129
1.50076,3.48255364389
1.50421,3.48223961992
1.50768,3.48192695065
1.51116,3.4816156915
1.51464,3.48130620258
1.51813,3.48099833854
1.52163,3.48069156244
1.52514,3.48038693052
1.52866,3.48008308808
1.53218,3.47978140401
1.53571,3.47948104576
1.53925,3.47918195332
1.5428,3.47888487404
1.54636,3.47858882998
1.54992,3.47829427779
1.5535,3.47800156991
1.55708,3.47770969371
1.56067,3.47741979224
1.56426,3.47713073001
1.56787,3.47684381542
1.57148,3.47655766764
1.57511,3.4762735257
1.57874,3.47599037534
1.58238,3.47570886324
1.58602,3.47542883043
1.58968,3.47515021033
1.59335,3.47487263391
1.59702,3.47459666447
1.6007,3.47432212701
1.60439,3.47404867973
1.60809,3.47377663978
1.6118,3.47350654806
1.61551,3.47323705133
1.61923,3.47296888205
1.62297,3.47270224164
1.62671,3.47243732475
1.63046,3.47217291851
1.63422,3.47191048159
1.63798,3.47164930193
1.64176,3.47138916168
1.64555,3.47113043902
1.64934,3.4708727576
1.65314,3.47061659567
1.65695,3.4703615482
1.66077,3.47010782774
1.6646,3.46985508225
1.66844,3.46960423924
1.67228,3.46935386502
1.67614,3.46910506916
1.68,3.46885755438
1.68388,3.46861112989
1.68776,3.46836615514
1.69165,3.46812232921
1.69555,3.46787953411
1.69946,3.46763793226
1.70337,3.46739768624
1.7073,3.46715835505
1.71124,3.46692045279
1.71518,3.46668342044
1.71913,3.46644776797
1.7231,3.46621300536
1.72707,3.46597984167
1.73105,3.46574767941
1.73504,3.4655165202
1.73904,3.46528659428
1.74305,3.46505769623
1.74707,3.46482988577
1.7511,3.46460328851
1.75513,3.46437812805
1.75918,3.4641534319
1.76323,3.46393034409
1.7673,3.46370784139
1.77137,3.46348685464
1.77546,3.46326679296
1.77955,3.46304763339
1.78365,3.46282953816
1.78776,3.46261282242
1.79188,3.46239710493
1.79601,3.46218232412
1.80015,3.46196867163
1.8043,3.46175598071
1.80846,3.46154451801
1.81263,3.46133384745
1.81681,3.46112438221
1.821,3.46091567473
1.8252,3.46070782246
1.82941,3.46050130343
1.83362,3.46029596821
1.83785,3.46009147909
1.84209,3.45988806131
1.84633,3.45968525502
1.85059,3.45948376794
1.85485,3.45928325652
1.85913,3.45908346055
1.86342,3.45888501382
1.86771,3.45868722055
1.87202,3.45849035659
1.87633,3.45829476213
1.88066,3.45810008086
1.88499,3.45790608638
1.88934,3.45771301651
1.89369,3.45752083026
1.89806,3.45732998948
1.90244,3.45713981296
1.90682,3.45695043596
1.91122,3.45676231968
1.91562,3.45657499254
1.92004,3.45638808348
1.92446,3.45620265566
1.9289,3.45601817402
1.93335,3.45583403758
1.9378,3.45565125572
1.94227,3.45546924312
1.94675,3.45528801057
1.95124,3.45510769902
1.95573,3.45492809704
1.96024,3.45474956594
1.96476,3.45457205293
1.96929,3.45439479512
1.97383,3.45421890054
1.97838,3.4540436899
1.98294,3.45386969521
1.98751,3.45369607938
1.99209,3.45352349611
1.99669,3.4533519729
2.00129,3.45318089118
2.0059,3.45301069772
2.01053,3.45284126711
2.01516,3.45267291207
2.01981,3.4525048693
2.02446,3.45233809124
2.02913,3.45217204268
2.03381,3.4520069389
2.0385,3.45184199478
2.0432,3.45167855968
2.04791,3.45151571416
2.05263,3.45135340263
2.05736,3.45119215207
2.0621,3.45103131685
2.06685,3.45087140891
2.07162,3.45071257596
2.07639,3.45055425948
2.08118,3.45039688606
2.08598,3.45023996059
2.09079,3.45008407532
2.09561,3.44992846881
2.10044,3.44977413172
2.10528,3.44962029847
2.11013,3.449467075
2.115,3.44931482232
2.11987,3.44916317029
2.12476,3.44901237241
2.12966,3.44886223326
2.13457,3.44871303732
2.13949,3.44856406364
2.14442,3.44841608327
2.14936,3.44826858753
2.15432,3.44812198777
2.15928,3.44797595276
2.16426,3.44783125242
2.16925,3.44768657732
2.17425,3.44754281999
2.17926,3.44739979255
2.18429,3.4472571899
2.18932,3.4471153873
2.19437,3.44697449337
2.19943,3.44683365502
2.2045,3.44669422806
2.20958,3.44655477037
2.21467,3.44641681448
2.21978,3.44627889435
2.2249,3.44614180313
2.23003,3.44600534437
2.23517,3.44586955229
2.24032,3.44573446886
2.24548,3.44559995972
2.25066,3.44546593808
2.25585,3.44533284669
2.26105,3.4452001758
2.26626,3.44506797242
2.27149,3.44493686096
2.27672,3.44480618756
2.28197,3.44467587468
2.28723,3.44454656001
2.2925,3.44441763902
2.29779,3.44428932201
2.30308,3.44416193684
2.30839,3.4440347899
2.31372,3.44390833467
2.31905,3.44378280068
2.32439,3.44365724581
2.32975,3.44353276279
2.33512,3.4434087052
2.34051,3.44328510066
2.3459,3.44316240886
2.35131,3.44304007955
2.35673,3.44291832295
2.36216,3.44279745369
2.36761,3.44267673134
2.37307,3.44255694472
2.37854,3.44243746011
2.38402,3.4423186105
2.38952,3.44220026758
2.39502,3.44208269007
2.40055,3.44196535026
2.40608,3.4418488017
2.41163,3.44173268424
2.41718,3.4416172249
2.42276,3.44150232737
2.42834,3.44138792616
2.43394,3.4412739866
2.43955,3.44116066515
2.44517,3.44104794129
2.45081,3.44093584118
2.45646,3.4408238273
2.46212,3.44071287811
2.4678,3.44060206735
2.47349,3.44049201549
2.47919,3.4403821067
2.48491,3.4402729033
2.49063,3.44016462868
2.49638,3.44005655374
2.50213,3.43994898895
2.5079,3.43984182113
2.51368,3.43973513602
2.51947,3.43962939186
2.52528,3.4395237844
2.5311,3.43941874035
2.53694,3.43931411386
2.54279,3.43921002341
2.54865,3.4391067192
2.55452,3.43900350181
2.56041,3.43890088719
2.56631,3.43879885006
2.57223,3.43869728595
2.57816,3.43859595221
2.5841,3.43849547133
2.59006,3.43839529354
2.59603,3.43829561299
2.60202,3.43819615561
2.60801,3.43809709271
2.61403,3.43799915849
2.62005,3.43790126743
2.62609,3.4378040682
2.63215,3.43770683369
2.63821,3.43761056498
2.64429,3.43751450505
2.65039,3.43741881222
2.6565,3.4373236377
2.66262,3.43722920783
2.66876,3.43713492872
2.67491,3.4370410095
